id,countryId,mainSiteId,type,typeEn,name,nameEn,municipality,municipalityEn,region,regionEn,postCode,addressNomenclature,x,y,servingDays,servingOfficeId,servingHubOfficeId
15895,100,0,s.,s.,GOLYAMO NOVO,GOLYAMO NOVO,TARGOVISHTE,TARGOVISHTE,TARGOVISHTE,TARGOVISHTE,7789,0,26.374713,43.332406,1111100,16,11
15905,100,0,s.,s.,GOLYAMO OSOE,GOLYAMO OSOE,TETEVEN,TETEVEN,LOVECH,LOVECH,,0,24.145706,42.936905,0101000,88,2
15521,100,0,s.,s.,GOLYAMO PESHTENE,GOLYAMO PESHTENE,VRATSA,VRATSA,VRATSA,VRATSA,3058,0,23.738058,43.319214,1010100,20,20
15919,100,0,s.,s.,GOLYAMO SOKOLOVO,GOLYAMO SOKOLOVO,TARGOVISHTE,TARGOVISHTE,TARGOVISHTE,TARGOVISHTE,7778,0,26.499591,43.333845,1010100,16,11
15922,100,0,s.,s.,GOLYAMO TSARKVISHTE,GOLYAMO TSARKVISHTE,OMURTAG,OMURTAG,TARGOVISHTE,TARGOVISHTE,7924,0,26.548117,43.043944,0101000,16,11
15829,100,0,s.,s.,GOLYAMO VRANOVO,GOLYAMO VRANOVO,SLIVO POLE,SLIVO POLE,RUSE,RUSE,7065,0,26.339211,43.962117,1010100,10,10
15984,100,0,s.,s.,GOLYANOVTSI,GOLYANOVTSI,KOSTINBROD,KOSTINBROD,SOFIA,SOFIA,2231,0,23.239227,42.828492,1111100,142,142
15998,100,0,s.,s.,GOMOTARTSI,GOMOTARTSI,VIDIN,VIDIN,VIDIN,VIDIN,3772,0,22.967891,44.091313,1010100,113,20
16002,100,0,s.,s.,GORAN,GORAN,LOVECH,LOVECH,LOVECH,LOVECH,5552,0,24.743518,43.202453,0101000,25,11
16016,100,0,s.,s.,GORANOVTSI,GORANOVTSI,VELIKO TARNOVO,VELIKO TARNOVO,VELIKO TARNOVO,VELIKO TARNOVO,5035,0,25.627143,42.801862,1010100,11,11
16026,100,0,s.,s.,GORANOVTSI,GORANOVTSI,KYUSTENDIL,KYUSTENDIL,KYUSTENDIL,KYUSTENDIL,2565,0,22.628413,42.386478,1111110,23,142
17302,100,0,s.,s.,GORCHEVO,GORCHEVO,PETRICH,PETRICH,BLAGOEVGRAD,BLAGOEVGRAD,2882,0,23.026709,41.449866,1111100,139,13
16033,100,0,s.,s.,GOREME,GOREME,STRUMYANI,STRUMYANI,BLAGOEVGRAD,BLAGOEVGRAD,2834,0,23.093029,41.640562,1111100,116,13
16050,100,0,s.,s.,GOREN CHIFLIK,GOREN CHIFLIK,DOLNI CHIFLIK,DOLNI CHIFLIK,VARNA,VARNA,9100,0,27.63028,43.01064,1010100,4,4
16047,100,0,s.,s.,GOREN ENEVETS,GOREN ENEVETS,VELIKO TARNOVO,VELIKO TARNOVO,VELIKO TARNOVO,VELIKO TARNOVO,5050,0,25.568029,42.920165,1010100,11,11
16095,100,0,s.,s.,GORICHANE,GORICHANE,SHABLA,SHABLA,DOBRICH,DOBRICH,9688,0,28.453467,43.528156,1010100,128,4
16105,100,0,s.,s.,GORICHEVO,GORICHEVO,KUBRAT,KUBRAT,RAZGRAD,RAZGRAD,7337,0,26.450101,43.850954,0101000,10,10
16064,100,0,s.,s.,GORITSA,GORITSA,POMORIE,POMORIE,BURGAS,BURGAS,8225,0,27.528442,42.791646,1010100,3,3
16078,100,0,s.,s.,GORITSA,GORITSA,BYALA,BYALA,VARNA,VARNA,9101,0,27.84512,42.91081,0101000,4,4
16081,100,0,s.,s.,GORITSA,GORITSA,POPOVO,POPOVO,TARGOVISHTE,TARGOVISHTE,7854,0,26.115448,43.263717,0101000,16,11
18575,100,0,s.,s.,GORITSA,GORITSA,GENERAL TOSHEVO,GENERAL TOSHEVO,DOBRICH,DOBRICH,9558,0,28.165133,43.639446,0101000,128,4
2782,100,0,s.,s.,GORNA ARDA,GORNA ARDA,SMOLYAN,SMOLYAN,SMOLYAN,SMOLYAN,4788,0,24.608792,41.449924,0101000,147,1
16119,100,0,s.,s.,GORNA BELA RECHKA,GORNA BELA RECHKA,VARSHETS,VARSHETS,MONTANA,MONTANA,3544,0,23.356393,43.178904,0101000,60,20
16122,100,0,s.,s.,GORNA BESHOVITSA,GORNA BESHOVITSA,MEZDRA,MEZDRA,VRATSA,VRATSA,3155,0,23.816685,43.209961,0101000,20,20
18513,100,0,s.,s.,GORNA BIRKOVA,GORNA BIRKOVA,VELINGRAD,VELINGRAD,PAZARDZHIK,PAZARDZHIK,4657,0,23.805582,41.958804,1010100,184,1
16141,100,0,s.,s.,GORNA BRESTNITSA,GORNA BRESTNITSA,KYUSTENDIL,KYUSTENDIL,KYUSTENDIL,KYUSTENDIL,2575,0,22.610824,42.282783,1111110,23,142
16136,100,0,s.,s.,GORNA BREZNITSA,GORNA BREZNITSA,KRESNA,KRESNA,BLAGOEVGRAD,BLAGOEVGRAD,2842,0,23.116324,41.743502,1111100,116,13
18527,100,0,s.,s.,GORNA DABEVA,GORNA DABEVA,VELINGRAD,VELINGRAD,PAZARDZHIK,PAZARDZHIK,4648,0,23.820604,41.997499,1010100,184,1
16208,100,0,s.,s.,GORNA DIKANYA,GORNA DIKANYA,RADOMIR,RADOMIR,PERNIK,PERNIK,2419,0,23.185268,42.423505,1010100,127,142
16170,100,0,s.,s.,GORNA GLOGOVITSA,GORNA GLOGOVITSA,ZEMEN,ZEMEN,PERNIK,PERNIK,2459,0,22.676432,42.622485,0101000,127,142
16198,100,0,s.,s.,GORNA GRASHTITSA,GORNA GRASHTITSA,KYUSTENDIL,KYUSTENDIL,KYUSTENDIL,KYUSTENDIL,2535,0,22.810102,42.312802,1111110,23,142
16417,100,0,s.,s.,GORNA HADZHIYSKA,GORNA HADZHIYSKA,ZLATARITSA,ZLATARITSA,VELIKO TARNOVO,VELIKO TARNOVO,5089,0,25.972931,43.037516,0101000,11,11
16420,100,0,s.,s.,GORNA HUBAVKA,GORNA HUBAVKA,OMURTAG,OMURTAG,TARGOVISHTE,TARGOVISHTE,7913,0,26.385341,43.141734,1010100,16,11
16225,100,0,s.,s.,GORNA KABDA,GORNA KABDA,TARGOVISHTE,TARGOVISHTE,TARGOVISHTE,TARGOVISHTE,7865,0,26.351696,43.228603,1010100,16,11
16239,100,0,s.,s.,GORNA KOVACHITSA,GORNA KOVACHITSA,CHIPROVTSI,CHIPROVTSI,MONTANA,MONTANA,3463,0,23.001553,43.412296,0101000,60,20
16242,100,0,s.,s.,GORNA KOZNITSA,GORNA KOZNITSA,BOBOV DOL,BOBOV DOL,KYUSTENDIL,KYUSTENDIL,2687,0,22.908896,42.323026,1010100,118,142
16256,100,0,s.,s.,GORNA KREMENA,GORNA KREMENA,MEZDRA,MEZDRA,VRATSA,VRATSA,3154,0,23.729397,43.186503,0101000,20,20
16267,100,0,s.,s.,GORNA KREPOST,GORNA KREPOST,KARDZHALI,KARDZHALI,KARDZHALI,KARDZHALI,6685,0,25.464716,41.724118,0101000,32,5
16273,100,0,s.,s.,GORNA KRUSHITSA,GORNA KRUSHITSA,STRUMYANI,STRUMYANI,BLAGOEVGRAD,BLAGOEVGRAD,2827,0,23.165492,41.668182,1111100,116,13
16287,100,0,s.,s.,GORNA KULA,GORNA KULA,KRUMOVGRAD,KRUMOVGRAD,KARDZHALI,KARDZHALI,6952,0,25.600538,41.495553,1111100,32,5
16290,100,0,s.,s.,GORNA LIPNITSA,GORNA LIPNITSA,PAVLIKENI,PAVLIKENI,VELIKO TARNOVO,VELIKO TARNOVO,5227,0,25.403233,43.300419,0101000,11,11
16300,100,0,s.,s.,GORNA LUKA,GORNA LUKA,CHIPROVTSI,CHIPROVTSI,MONTANA,MONTANA,3458,0,22.898561,43.449875,0101000,60,20
16328,100,0,s.,s.,GORNA MAHALA,GORNA MAHALA,KALOYANOVO,KALOYANOVO,PLOVDIV,PLOVDIV,4196,0,24.777389,42.444514,0101000,1,1
16314,100,0,s.,s.,GORNA MALINA,GORNA MALINA,GORNA MALINA,GORNA MALINA,SOFIA,SOFIA,2131,0,23.706369,42.693707,1010100,2,2
16331,100,0,s.,s.,GORNA MELNA,GORNA MELNA,TRAN,TRAN,PERNIK,PERNIK,2491,0,22.519309,42.722764,0101000,127,142
16345,100,0,s.,s.,GORNA MITROPOLIA,GORNA MITROPOLIA,DOLNA MITROPOLIA,DOLNA MITROPOLIA,PLEVEN,PLEVEN,5869,0,24.459598,43.461925,1010100,12,11
16359,100,0,gr.,gr.,GORNA ORYAHOVITSA,GORNA ORYAHOVITSA,GORNA ORYAHOVITSA,GORNA ORYAHOVITSA,VELIKO TARNOVO,VELIKO TARNOVO,5100,1,25.692958,43.136885,1111110,46,11
16362,100,0,s.,s.,GORNA RIBNITSA,GORNA RIBNITSA,STRUMYANI,STRUMYANI,BLAGOEVGRAD,BLAGOEVGRAD,2836,0,23.036895,41.643677,1111100,116,13
16376,100,0,s.,s.,GORNA ROSITSA,GORNA ROSITSA,SEVLIEVO,SEVLIEVO,GABROVO,GABROVO,5448,0,25.123514,42.944855,1010100,33,11
16382,100,0,s.,s.,GORNA SEKIRNA,GORNA SEKIRNA,BREZNIK,BREZNIK,PERNIK,PERNIK,2399,0,22.665795,42.679176,0101000,127,142
16393,100,0,s.,s.,GORNA STUDENA,GORNA STUDENA,SVISHTOV,SVISHTOV,VELIKO TARNOVO,VELIKO TARNOVO,5294,0,25.3546,43.424061,1010100,250,11
16403,100,0,s.,s.,GORNA SUSHITSA,GORNA SUSHITSA,SANDANSKI,SANDANSKI,BLAGOEVGRAD,BLAGOEVGRAD,2811,0,23.3863,41.555038,1111100,116,13
18561,100,0,s.,s.,GORNA VASILITSA,GORNA VASILITSA,KOSTENETS,KOSTENETS,SOFIA,SOFIA,2046,0,23.850971,42.347086,1010100,71,2
16153,100,0,s.,s.,GORNA VERENITSA,GORNA VERENITSA,MONTANA,MONTANA,MONTANA,MONTANA,3484,0,23.101062,43.44137,1010100,60,20
16167,100,0,s.,s.,GORNA VRABCHA,GORNA VRABCHA,ZEMEN,ZEMEN,PERNIK,PERNIK,2439,0,22.727938,42.604566,0101000,127,142
16211,100,0,s.,s.,GORNA ZLATITSA,GORNA ZLATITSA,ANTONOVO,ANTONOVO,TARGOVISHTE,TARGOVISHTE,7969,0,26.149135,43.183611,0101000,16,11
16448,100,0,s.,s.,GORNI BOGROV,GORNI BOGROV,STOLICHNA,STOLICHNA,SOFIA (STOLITSA),SOFIA (STOLITSA),1806,2,23.529121,42.717759,1111100,2,2
16537,100,0,s.,s.,GORNI DABNIK,GORNI DABNIK,DOLNI DABNIK,DOLNI DABNIK,PLEVEN,PLEVEN,5880,0,24.352688,43.379848,1010100,12,11
16506,100,0,s.,s.,GORNI DAMYANOVTSI,GORNI DAMYANOVTSI,TRYAVNA,TRYAVNA,GABROVO,GABROVO,5367,0,25.547639,42.814724,0101000,15,11
16513,100,0,s.,s.,GORNI DOMLYAN,GORNI DOMLYAN,KARLOVO,KARLOVO,PLOVDIV,PLOVDIV,4368,0,24.896477,42.567053,1010100,304,1
16523,100,0,s.,s.,GORNI DRAGOYCHA,GORNI DRAGOYCHA,DRYANOVO,DRYANOVO,GABROVO,GABROVO,5380,0,25.484176,42.922322,0101000,15,11
16496,100,0,s.,s.,GORNI GLAVANAK,GORNI GLAVANAK,MADZHAROVO,MADZHAROVO,HASKOVO,HASKOVO,6485,0,25.823743,41.677161,0101000,47,5
16554,100,0,s.,s.,GORNI KORITEN,GORNI KORITEN,TREKLYANO,TREKLYANO,KYUSTENDIL,KYUSTENDIL,2557,0,22.573004,42.504543,1111110,23,142
16568,100,0,s.,s.,GORNI KRAY,GORNI KRAY,ELENA,ELENA,VELIKO TARNOVO,VELIKO TARNOVO,5096,0,25.753439,42.812497,0101000,11,11
16571,100,0,s.,s.,GORNI LOM,GORNI LOM,CHUPRENE,CHUPRENE,VIDIN,VIDIN,3960,0,22.742556,43.482752,0101000,60,20
16585,100,0,s.,s.,GORNI MARENTSI,GORNI MARENTSI,TRYAVNA,TRYAVNA,GABROVO,GABROVO,5360,0,25.411642,42.836233,1010100,15,11
16599,100,0,s.,s.,GORNI OKOL,GORNI OKOL,SAMOKOV,SAMOKOV,SOFIA,SOFIA,2027,0,23.51631,42.464863,0101000,71,2
16609,100,0,s.,s.,GORNI RADKOVTSI,GORNI RADKOVTSI,TRYAVNA,TRYAVNA,GABROVO,GABROVO,5360,0,25.422273,42.833243,1010100,15,11
16612,100,0,s.,s.,GORNI ROMANTSI,GORNI ROMANTSI,BREZNIK,BREZNIK,PERNIK,PERNIK,2371,0,22.889308,42.782905,1010100,127,142
16626,100,0,s.,s.,GORNI TANCHEVTSI,GORNI TANCHEVTSI,ELENA,ELENA,VELIKO TARNOVO,VELIKO TARNOVO,5098,0,25.91964,42.837271,0101000,11,11
16639,100,0,s.,s.,GORNI TSIBAR,GORNI TSIBAR,VALCHEDRAM,VALCHEDRAM,MONTANA,MONTANA,3632,0,23.530819,43.800558,0101000,831,20
16643,100,0,s.,s.,GORNI TSONEVTSI,GORNI TSONEVTSI,TRYAVNA,TRYAVNA,GABROVO,GABROVO,5360,0,25.454519,42.807805,1010100,15,11
16451,100,0,s.,s.,GORNI VADIN,GORNI VADIN,ORYAHOVO,ORYAHOVO,VRATSA,VRATSA,3343,0,24.242455,43.681994,1010100,64,20
16479,100,0,s.,s.,GORNI VARPISHTA,GORNI VARPISHTA,DRYANOVO,DRYANOVO,GABROVO,GABROVO,5380,0,25.425694,42.929766,0101000,11,11
16660,100,0,s.,s.,GORNI YURUTSI,GORNI YURUTSI,KRUMOVGRAD,KRUMOVGRAD,KARDZHALI,KARDZHALI,6954,0,25.91827,41.348303,0101000,32,5
16540,100,0,s.,s.,GORNIK,GORNIK,CHERVEN BRYAG,CHERVEN BRYAG,PLEVEN,PLEVEN,5991,0,24.042753,43.287641,1010100,59,20
16674,100,0,s.,s.,GORNO ABLANOVO,GORNO ABLANOVO,BOROVO,BOROVO,RUSE,RUSE,7173,0,25.732302,43.632574,1010100,10,10
16688,100,0,s.,s.,GORNO ALEKSANDROVO,GORNO ALEKSANDROVO,SLIVEN,SLIVEN,SLIVEN,SLIVEN,8883,0,26.631436,42.653485,1111100,7,5
16691,100,0,s.,s.,GORNO BELEVO,GORNO BELEVO,BRATYA DASKALOVI,BRATYA DASKALOVI,STARA ZAGORA,STARA ZAGORA,6219,0,25.233387,42.262766,0101000,5,5
16701,100,0,s.,s.,GORNO BOTEVO,GORNO BOTEVO,STARA ZAGORA,STARA ZAGORA,STARA ZAGORA,STARA ZAGORA,6053,0,25.804611,42.413422,1111110,5,5
49076,100,0,s.,s.,GORNO CHERKOVISHTE,GORNO CHERKOVISHTE,KAZANLAK,KAZANLAK,STARA ZAGORA,STARA ZAGORA,6165,0,25.309262,42.573991,1010100,21,5
16754,100,0,s.,s.,GORNO DRAGLISHTE,GORNO DRAGLISHTE,RAZLOG,RAZLOG,BLAGOEVGRAD,BLAGOEVGRAD,2797,0,23.505605,41.950849,1111100,125,13
16763,100,0,s.,s.,GORNO DRYANOVO,GORNO DRYANOVO,GARMEN,GARMEN,BLAGOEVGRAD,BLAGOEVGRAD,2963,0,23.828981,41.651314,0101000,130,13
17004,100,0,s.,s.,GORNO HARSOVO,GORNO HARSOVO,BLAGOEVGRAD,BLAGOEVGRAD,BLAGOEVGRAD,BLAGOEVGRAD,2727,0,23.178087,42.018645,1111110,13,13
16780,100,0,s.,s.,GORNO IZVOROVO,GORNO IZVOROVO,KAZANLAK,KAZANLAK,STARA ZAGORA,STARA ZAGORA,6181,0,25.487757,42.661772,0101000,21,5
16794,100,0,s.,s.,GORNO KAMARTSI,GORNO KAMARTSI,GORNA MALINA,GORNA MALINA,SOFIA,SOFIA,2138,0,23.822093,42.756436,0101000,2,2
16821,100,0,s.,s.,GORNO KAPINOVO,GORNO KAPINOVO,KIRKOVO,KIRKOVO,KARDZHALI,KARDZHALI,6871,0,25.258757,41.274416,0101000,32,5
18558,100,0,s.,s.,GORNO KIRKOVO,GORNO KIRKOVO,KIRKOVO,KIRKOVO,KARDZHALI,KARDZHALI,6884,0,25.349389,41.322839,0101000,32,5
16804,100,0,s.,s.,GORNO KOBILE,GORNO KOBILE,TREKLYANO,TREKLYANO,KYUSTENDIL,KYUSTENDIL,2556,0,22.519818,42.565143,1111110,23,142
16818,100,0,s.,s.,GORNO KOZAREVO,GORNO KOZAREVO,OMURTAG,OMURTAG,TARGOVISHTE,TARGOVISHTE,7927,0,26.508059,43.099371,0101000,16,11
77596,100,0,s.,s.,GORNO KRAISHTE,GORNO KRAISHTE,BELITSA,BELITSA,BLAGOEVGRAD,BLAGOEVGRAD,2783,0,23.591405,41.901719,1111100,125,13
16835,100,0,s.,s.,GORNO LUKOVO,GORNO LUKOVO,IVAYLOVGRAD,IVAYLOVGRAD,HASKOVO,HASKOVO,6585,0,26.086581,41.363417,1010100,6,5
16849,100,0,s.,s.,GORNO NOVKOVO,GORNO NOVKOVO,OMURTAG,OMURTAG,TARGOVISHTE,TARGOVISHTE,7939,0,26.585178,43.095146,0101000,16,11
16852,100,0,s.,s.,GORNO NOVO SELO,GORNO NOVO SELO,BRATYA DASKALOVI,BRATYA DASKALOVI,STARA ZAGORA,STARA ZAGORA,6225,0,25.23302,42.453109,0101000,5,5
16870,100,0,s.,s.,GORNO OSENOVO,GORNO OSENOVO,SIMITLI,SIMITLI,BLAGOEVGRAD,BLAGOEVGRAD,2756,0,23.264645,41.992344,0101000,13,13
16866,100,0,s.,s.,GORNO OZIROVO,GORNO OZIROVO,VARSHETS,VARSHETS,MONTANA,MONTANA,3547,0,23.394656,43.215306,0101000,60,20
16883,100,0,s.,s.,GORNO PAVLIKENE,GORNO PAVLIKENE,LOVECH,LOVECH,LOVECH,LOVECH,5549,0,24.794534,43.101459,0101000,25,11
16897,100,0,s.,s.,GORNO PESHTENE,GORNO PESHTENE,VRATSA,VRATSA,VRATSA,VRATSA,3052,0,23.70938,43.277411,1010100,20,20
16907,100,0,s.,s.,GORNO POLE,GORNO POLE,MADZHAROVO,MADZHAROVO,HASKOVO,HASKOVO,6486,0,25.853073,41.658761,0101000,47,5
16910,100,0,s.,s.,GORNO PRAHOVO,GORNO PRAHOVO,ARDINO,ARDINO,KARDZHALI,KARDZHALI,6780,0,25.156313,41.645317,1010100,32,5
16924,100,0,s.,s.,GORNO SAHRANE,GORNO SAHRANE,PAVEL BANYA,PAVEL BANYA,STARA ZAGORA,STARA ZAGORA,6151,0,25.21456,42.648236,1111100,21,5
16938,100,0,s.,s.,GORNO SELO,GORNO SELO,DRAGOMAN,DRAGOMAN,SOFIA,SOFIA,2213,0,22.778749,42.869538,0101000,142,142
16969,100,0,s.,s.,GORNO SPANCHEVO,GORNO SPANCHEVO,SANDANSKI,SANDANSKI,BLAGOEVGRAD,BLAGOEVGRAD,2824,0,23.500491,41.50203,1010100,116,13
16986,100,0,s.,s.,GORNO TRAPE,GORNO TRAPE,TROYAN,TROYAN,LOVECH,LOVECH,5614,0,24.649788,42.876244,1010100,44,11
17018,100,0,s.,s.,GORNO TSEROVENE,GORNO TSEROVENE,MONTANA,MONTANA,MONTANA,MONTANA,3487,0,23.117195,43.40509,0101000,60,20
16995,100,0,s.,s.,GORNO UYNO,GORNO UYNO,KYUSTENDIL,KYUSTENDIL,KYUSTENDIL,KYUSTENDIL,2561,0,22.57358,42.451761,0101000,23,142
16732,100,0,s.,s.,GORNO VARSHILO,GORNO VARSHILO,SEPTEMVRI,SEPTEMVRI,PAZARDZHIK,PAZARDZHIK,4497,0,24.003425,42.331628,0101000,184,1
16729,100,0,s.,s.,GORNO VOYVODINO,GORNO VOYVODINO,HASKOVO,HASKOVO,HASKOVO,HASKOVO,6388,0,25.549714,41.777547,0101000,6,5
17035,100,0,s.,s.,GORNO YABALKOVO,GORNO YABALKOVO,SREDETS,SREDETS,BURGAS,BURGAS,8343,0,27.101971,42.110408,0101000,3,3
16941,100,0,s.,s.,GORNOSELTSI,GORNOSELTSI,IVAYLOVGRAD,IVAYLOVGRAD,HASKOVO,HASKOVO,6574,0,25.985806,41.577205,1010100,6,5
16955,100,0,s.,s.,GORNOSLAV,GORNOSLAV,ASENOVGRAD,ASENOVGRAD,PLOVDIV,PLOVDIV,4253,0,24.957582,41.922139,0101000,17,1
16972,100,0,s.,s.,GORNOTO SELO,GORNOTO SELO,TETEVEN,TETEVEN,LOVECH,LOVECH,,0,24.131005,42.958845,0101000,88,2
16715,100,0,s.,s.,GORNOVA MOGILA,GORNOVA MOGILA,GABROVO,GABROVO,GABROVO,GABROVO,5304,0,25.267011,42.843334,1111100,15,11
17077,100,0,s.,s.,GOROCHEVTSI,GOROCHEVTSI,TRAN,TRAN,PERNIK,PERNIK,2496,0,22.589633,42.707114,0101000,127,142
17066,100,0,s.,s.,GOROTSVET,GOROTSVET,LOZNITSA,LOZNITSA,RAZGRAD,RAZGRAD,7288,0,26.6372,43.435288,0101000,120,10
17049,100,0,s.,s.,GOROVO,GOROVO,SUNGURLARE,SUNGURLARE,BURGAS,BURGAS,8469,0,26.835128,42.739633,0101000,28,5
17052,100,0,s.,s.,GOROVO,GOROVO,SMOLYAN,SMOLYAN,SMOLYAN,SMOLYAN,4776,0,24.732677,41.435855,0101000,147,1
17083,100,0,s.,s.,GORSKA,GORSKA,ELENA,ELENA,VELIKO TARNOVO,VELIKO TARNOVO,5083,0,26.007999,42.897054,1010100,11,11
17097,100,0,s.,s.,GORSKA POLYANA,GORSKA POLYANA,BOLYAROVO,BOLYAROVO,YAMBOL,YAMBOL,8721,0,26.93963,42.116836,0101000,73,5
17124,100,0,s.,s.,GORSKI DOLEN TRAMBESH,GORSKI DOLEN TRAMBESH,GORNA ORYAHOVITSA,GORNA ORYAHOVITSA,VELIKO TARNOVO,VELIKO TARNOVO,5131,0,25.836045,43.209451,1010100,46,11
17107,100,0,s.,s.,GORSKI GOREN TRAMBESH,GORSKI GOREN TRAMBESH,GORNA ORYAHOVITSA,GORNA ORYAHOVITSA,VELIKO TARNOVO,VELIKO TARNOVO,5132,0,25.840223,43.222708,1010100,46,11
17138,100,0,s.,s.,GORSKI IZVOR,GORSKI IZVOR,KIRKOVO,KIRKOVO,KARDZHALI,KARDZHALI,6865,0,25.161388,41.350139,1010100,32,5
17141,100,0,s.,s.,GORSKI IZVOR,GORSKI IZVOR,DIMITROVGRAD,DIMITROVGRAD,HASKOVO,HASKOVO,6420,0,25.425047,42.021401,1010100,42,5
17155,100,0,s.,s.,GORSKI SENOVETS,GORSKI SENOVETS,STRAZHITSA,STRAZHITSA,VELIKO TARNOVO,VELIKO TARNOVO,5167,0,25.896397,43.28003,1010100,46,11
17169,100,0,s.,s.,GORSKO,GORSKO,IVAYLOVGRAD,IVAYLOVGRAD,HASKOVO,HASKOVO,6590,0,25.836235,41.421497,0101000,32,5
17172,100,0,s.,s.,GORSKO ABLANOVO,GORSKO ABLANOVO,OPAKA,OPAKA,TARGOVISHTE,TARGOVISHTE,7847,0,26.07544,43.499649,0101000,10,10
17186,100,0,s.,s.,GORSKO DYULEVO,GORSKO DYULEVO,MOMCHILGRAD,MOMCHILGRAD,KARDZHALI,KARDZHALI,6800,0,25.410827,41.456285,1010100,32,5
17192,100,0,s.,s.,GORSKO KALUGEROVO,GORSKO KALUGEROVO,SUHINDOL,SUHINDOL,VELIKO TARNOVO,VELIKO TARNOVO,5238,0,25.231237,43.11576,1010100,11,11
17208,100,0,s.,s.,GORSKO KOSOVO,GORSKO KOSOVO,SUHINDOL,SUHINDOL,VELIKO TARNOVO,VELIKO TARNOVO,5235,0,25.169218,43.127403,1010100,11,11
17213,100,0,s.,s.,GORSKO NOVO SELO,GORSKO NOVO SELO,ZLATARITSA,ZLATARITSA,VELIKO TARNOVO,VELIKO TARNOVO,5075,0,25.939081,43.088145,0101000,11,11
17227,100,0,s.,s.,GORSKO PISAREVO,GORSKO PISAREVO,ZLATARITSA,ZLATARITSA,VELIKO TARNOVO,VELIKO TARNOVO,5088,0,26.040823,43.046473,0101000,11,11
17230,100,0,s.,s.,GORSKO SELO,GORSKO SELO,OMURTAG,OMURTAG,TARGOVISHTE,TARGOVISHTE,7947,0,26.357842,43.043079,0101000,16,11
17244,100,0,s.,s.,GORSKO SLIVOVO,GORSKO SLIVOVO,LETNITSA,LETNITSA,LOVECH,LOVECH,5557,0,25.069569,43.20553,0101000,25,11
17258,100,0,s.,s.,GORTALOVO,GORTALOVO,PLEVEN,PLEVEN,PLEVEN,PLEVEN,5888,0,24.561572,43.318973,0101000,12,11
17275,100,0,s.,s.,GORUN,GORUN,SHABLA,SHABLA,DOBRICH,DOBRICH,9689,0,28.485278,43.495746,0101000,128,4
17289,100,0,s.,s.,GORUNAKA,GORUNAKA,ETROPOLE,ETROPOLE,SOFIA,SOFIA,2191,0,23.969522,42.862505,0101000,141,2
17292,100,0,s.,s.,GORUNYOVO,GORUNYOVO,TETEVEN,TETEVEN,LOVECH,LOVECH,,0,24.312614,42.840247,1010100,88,2
17316,100,0,s.,s.,GORYANI,GORYANI,TRYAVNA,TRYAVNA,GABROVO,GABROVO,5367,0,25.567902,42.835121,0101000,15,11
17323,100,0,s.,s.,GOSPODINOVO,GOSPODINOVO,BYALA,BYALA,VARNA,VARNA,9107,0,27.770637,42.896917,0101000,4,4
17333,100,0,s.,s.,GOSPODINOVO,GOSPODINOVO,KAYNARDZHA,KAYNARDZHA,SILISTRA,SILISTRA,7561,0,27.487559,43.922519,0101000,24,10
17347,100,0,s.,s.,GOSPODINTSI,GOSPODINTSI,GOTSE DELCHEV,GOTSE DELCHEV,BLAGOEVGRAD,BLAGOEVGRAD,2914,0,23.729634,41.657439,1111100,130,13
17350,100,0,s.,s.,GOSTILITSA,GOSTILITSA,DRYANOVO,DRYANOVO,GABROVO,GABROVO,5390,0,25.367876,43.023921,1010100,11,11
17364,100,0,s.,s.,GOSTILYA,GOSTILYA,DOLNA MITROPOLIA,DOLNA MITROPOLIA,PLEVEN,PLEVEN,5864,0,24.223274,43.565978,0101000,59,20
17378,100,0,s.,s.,GOSTINYA,GOSTINYA,LOVECH,LOVECH,LOVECH,LOVECH,5543,0,24.835152,43.151715,0101000,25,11
17381,100,0,s.,s.,GOSTUN,GOSTUN,BANSKO,BANSKO,BLAGOEVGRAD,BLAGOEVGRAD,2773,0,23.690838,41.798226,0101000,125,13
17395,100,0,gr.,gr.,GOTSE DELCHEV,GOTSE DELCHEV,GOTSE DELCHEV,GOTSE DELCHEV,BLAGOEVGRAD,BLAGOEVGRAD,2900,1,23.728899,41.573651,1111110,130,13
15271,100,0,s.,s.,GOVEDARE,GOVEDARE,PAZARDZHIK,PAZARDZHIK,PAZARDZHIK,PAZARDZHIK,4453,0,24.497557,42.150008,0101000,184,1
15285,100,0,s.,s.,GOVEDARTSI,GOVEDARTSI,SAMOKOV,SAMOKOV,SOFIA,SOFIA,2020,0,23.475158,42.258763,0101000,71,2
15299,100,0,s.,s.,GOVEZHDA,GOVEZHDA,GEORGI DAMYANOVO,GEORGI DAMYANOVO,MONTANA,MONTANA,3474,0,22.966419,43.302011,0101000,60,20
15331,100,0,s.,s.,GOZ,GOZ,BREZNIK,BREZNIK,PERNIK,PERNIK,2366,0,22.938821,42.751045,1010100,127,142
15343,100,0,s.,s.,GOZDEVITSA,GOZDEVITSA,SMOLYAN,SMOLYAN,SMOLYAN,SMOLYAN,4791,0,24.658301,41.452817,0101000,147,1
15357,100,0,s.,s.,GOZDEYKA,GOZDEYKA,DRYANOVO,DRYANOVO,GABROVO,GABROVO,5392,0,25.499984,43.022271,0101000,11,11
17991,100,0,s.,s.,GRABLEVTSI,GRABLEVTSI,GABROVO,GABROVO,GABROVO,GABROVO,5300,0,25.314153,42.93566,1111110,15,11
